name,province,lat,lng
果寨小学,河北省,37.033323,114.873405
南和县第三中学,河北省,37.00622,114.69156
南和实验中学,河北省,37.009369,114.670877
南和县第二中学,河北省,37.009969,114.668696
南和县第一小学,河北省,37.01482,114.691785
南和县史召乡中心学校,河北省,37.066531,114.877689
东南张中学,河北省,36.947153,114.781681
南和县和阳镇中心学校,河北省,37.019799,114.722398
宁晋县第十中学,河北省,37.591714,115.122738
河北宁晋中学,河北省,37.646292,114.985727
河北省宁晋县第二中学,河北省,37.721943,115.16111
宁晋县第五中学,河北省,37.63697,114.905898
河北宁晋求知学校,河北省,37.620279,114.984137
宁晋县曹伍疃中学,河北省,37.695553,114.919478
宁晋县第九中学,河北省,37.672718,115.076157
宁晋县第一实验小学,河北省,37.62373,114.937398
宁晋县职教中心,河北省,37.647102,114.982657
北河庄中学,河北省,37.569023,114.880597
官厅镇小学,河北省,37.356797,115.062097
巨鹿县新华学校,河北省,37.229077,115.04386
巨鹿第二中学,河北省,37.234719,115.055479
巨鹿中学,河北省,37.213608,115.037499
巨鹿县育红实验学校,河北省,37.223122,115.031633
巨鹿县育英小学,河北省,37.231518,115.047952
河北省巨鹿第五中学,河北省,37.204399,115.044219
闫疃中心小学,河北省,37.307902,115.144676
闫桥小学,河北省,37.249091,115.094141
新河中学,河北省,37.523084,115.24844
新河县荆庄小学,河北省,37.521512,115.141644
振堂中学,河北省,37.531779,115.252662
飞马实验小学,河北省,37.530831,115.247151
新河县白神首小学,河北省,37.530282,115.20346
南阳小学,河北省,37.432876,115.1609
时代小学,河北省,37.529472,115.22769
尧头小学,河北省,37.50924,115.224531
三街小学,河北省,37.532538,115.254942
新河镇中学,河北省,37.535824,115.260111
广宗县第二中学,河北省,37.072705,115.140343
广宗县第三小学,河北省,37.090316,115.151801
广宗县冯寨乡中学,河北省,36.954677,115.159942
广宗一中,河北省,37.079244,115.166441
广宗县实验小学,河北省,37.084342,115.149953
葫芦乡中学,河北省,37.080285,115.23165
广宗县第四小学,河北省,37.067532,115.151267
广宗县第一小学,河北省,37.068675,115.155243
西关小学,河北省,37.072519,115.157634
广宗县第三中学,河北省,37.066336,115.151046
平乡县第一中学,河北省,37.055386,115.027123
河北平乡县第二中学,河北省,37.082898,115.030969
平乡县第五中学,河北省,37.055496,115.044005
位庄小学,河北省,37.052909,115.066741
育英中学,河北省,37.085917,115.03015
平乡县第三中学,河北省,36.985656,114.935683
平乡镇中心小学,河北省,36.979251,114.922536
八辛庄小学,河北省,37.037907,114.917642
王固小学,河北省,37.093365,115.032853
西辛寨小学,河北省,37.007387,114.891718
威县赵庄人才学校,河北省,37.06884,115.321955
七里新城实验中学,河北省,37.003394,115.308005
实验中学,河北省,36.979741,115.27625
河北威县第二中学东区,河北省,36.998261,115.320769
威县朝阳路小学,河北省,36.983833,115.281223
仲夷小学(西校区),河北省,37.003607,115.274706
郭固小学,河北省,37.124997,115.440007
贺钊乡中学,河北省,37.092526,115.362754
威县实验小学,河北省,36.996844,115.269898
寺庄中学,河北省,37.211232,115.454637
清河职教中心,河北省,37.067156,115.638425
清河挥公实验中学,河北省,37.101462,115.695455
邢台市清河中学,河北省,37.068385,115.64752
湘江小学,河北省,37.053093,115.680358
孙洼小学,河北省,36.979812,115.58032
清河长江小学,河北省,37.06372,115.680268
清河县艾孚中学,河北省,37.052983,115.690933
清河二中,河北省,37.076486,115.651718
冀南阳光小学,河北省,37.043407,115.679499
清河县剑桥小学,河北省,37.051395,115.663182
临西一中,河北省,36.871215,115.504518
河北省临西实验中学,河北省,36.877326,115.49176
临西县第二中学,河北省,36.846189,115.690633
河西镇中学,河北省,36.859238,115.677787
临西育英中学,河北省,36.87851,115.487248
临西县第二完全小学,河北省,36.878786,115.50162
临西县第四中学,河北省,36.858643,115.503271
秦白地小学,河北省,36.811216,115.418751
前堤口小学,河北省,36.878403,115.526741
临西县龙旺实验小学,河北省,36.869971,115.512383
丰翼中学,河北省,37.36532,115.460501
南宫市一中,河北省,37.369917,115.411162
河北南宫中学,河北省,37.370183,115.39667
南宫双语学校,河北省,37.347341,115.374479
南宫老一中,河北省,37.3704,115.397353
丰翼小学,河北省,37.371226,115.392336
宋都水小学,河北省,37.220146,115.617886
南宫市第二中学,河北省,37.381241,115.396671
南宫市实验小学,河北省,37.337402,115.407306
工会小学,河北省,37.365845,115.42792
邢台技师学院,河北省,37.105239,114.46809
宁晋县第十中学,河北省,37.591714,115.122738
南宫市一中,河北省,37.369917,115.411162
金华中学,河北省,37.093511,114.472238
河北南宫中学,河北省,37.370183,115.39667
河北省内丘中学,河北省,37.29683,114.513033
河北宁晋中学,河北省,37.646292,114.985727
清河职教中心,河北省,37.067156,115.638425
隆尧第一中学,河北省,37.368003,114.773502
巨鹿县新华学校,河北省,37.229077,115.04386
河北省沙河市第一中学,河北省,36.883831,114.533409
沙河市第二中学,河北省,36.862715,114.520533
爱凡杰中学,河北省,36.898598,114.511873
沙河市第四中学,河北省,36.85721,114.522245
沙河市第三中学,河北省,36.864203,114.511612
沙河六中,河北省,36.888266,114.532754
善南小学,河北省,36.986187,114.613309
郭龙庄小学,河北省,36.955777,114.62632
沙河市中英实验学校,河北省,36.911298,114.579919
东北流小学,河北省,36.965692,114.54607
华北电力大学科技学院,河北省,38.892985,115.496279
保定市第七中学,河北省,38.888903,115.457467
保定市第二十六中学,河北省,38.868298,115.462607
保定冀英中学,河北省,38.874663,115.431327
保定容大中学,河北省,38.897204,115.432536
北京市八一学校(保定分校),河北省,38.930026,115.481919
保定市高新区小学,河北省,38.917098,115.476428
保定市沈庄小学,河北省,38.912352,115.477761
北京师范大学保定实验学校,河北省,38.932777,115.457487
前进小学,河北省,38.891164,115.496335
满城实验中学,河北省,38.941615,115.320673
满城实验小学,河北省,38.955316,115.338645
保定市惠阳小学,河北省,39.047376,115.28944
燕南中学,河北省,38.968023,115.330915
保定市满城区满城镇中学,河北省,38.962458,115.325198
满城区石井中学,河北省,38.976897,115.23019
满城电大,河北省,38.960645,115.345323
满城小学,河北省,38.963691,115.318099
保定市满城区第三小学,河北省,38.956258,115.341689
满城新华小学,河北省,38.95097,115.351543
清苑中学,河北省,38.77668,115.498834
清苑区第一中学,河北省,38.780709,115.510949
清苑区臧村中学,河北省,38.875757,115.652108
李庄中学,河北省,38.643223,115.379396
新华世纪中学,河北省,38.769185,115.483722
张登中学,河北省,38.654643,115.478918
保定市泽龙实验中学,河北省,38.779412,115.494458
清苑区第二中学,河北省,38.770639,115.483861
保定市清苑区闫庄中学,河北省,38.891588,115.609136
清苑区望亭乡北刘口小学,河北省,38.876457,115.716501
波峰中学,河北省,39.385531,115.792221
祖冲之中学,河北省,39.407034,115.710114
涞水县第二中学,河北省,39.410904,115.706632
涞水小学,河北省,39.403313,115.702514
涞水县王村乡中学,河北省,39.442189,115.757537
求成中学,河北省,39.40882,115.718061
镇厂中学,河北省,39.805367,115.419893
涞水县一中,河北省,39.406516,115.708625
娄村满族乡娄村小学,河北省,39.493671,115.656182
栗村小学,河北省,39.360771,115.803338
河北阜平中学,河北省,38.872423,114.212681
阜平县城厢中学,河北省,38.856759,114.199916
河北省阜平县城南庄中学,河北省,38.743036,114.176143
阜平县龙泉关中学,河北省,38.922155,113.864245
东城铺中学,河北省,38.722861,114.382045
阜平县沙窝中学,河北省,39.006018,114.057215
北果元乡崔家庄小学,河北省,38.779668,114.328779
阜平县下庄中学,河北省,38.793903,113.964459
阜平县平阳镇王快小学,河北省,38.790915,114.437348
阜平县阜平镇槐树庄小学,河北省,38.812978,114.234916
河北定兴第三中学,河北省,39.272293,115.819531
定兴县第二中学,河北省,39.26549,115.788082
北河中学,河北省,39.217645,115.756324
高里中学,河北省,39.285617,115.653869
定兴三中实验学校,河北省,39.277175,115.781184
河北定兴中学,河北省,39.275557,115.777176
定兴县固城镇北太平庄小学,河北省,39.127854,115.763028
定兴县第四中学,河北省,39.265465,115.779824
定兴县固城中学,河北省,39.146999,115.720843
定兴县实验小学,河北省,39.275799,115.784244
河北省唐县第二中学,河北省,38.749132,114.986721
唐县罗庄中学,河北省,38.70892,114.790824
唐县第一中学,河北省,38.778263,114.981454
唐县六一小学,河北省,38.779133,114.983893
河北唐县齐家佐初级中学,河北省,38.931907,114.854413
河北唐县理想中学,河北省,38.757804,114.982424
高昌中学,河北省,38.788526,115.053754
唐县第五中学,河北省,38.737753,115.004976
唐县田家炳中学,河北省,38.773871,114.976512
唐县石门中学,河北省,38.961619,114.585831
河北高阳师范学校,河北省,38.689714,115.774606
河北高阳中学,河北省,38.687516,115.775135
河北高阳中学,河北省,38.683009,115.765687
高阳三利中学,河北省,38.703809,115.79043
高阳县晋庄中学,河北省,38.72373,115.680299
教台小学,河北省,38.755293,115.929322
建新小学,河北省,38.694677,115.777849
南于八小学,河北省,38.667606,115.674072
赵官佐小学,河北省,38.672993,115.744281
高阳县于堤小学,河北省,38.676982,115.851972
河北容城中学,河北省,39.066389,115.876516
中央民族大学附属中学(雄安校区),河北省,39.067764,115.876728
容城县容城镇第一中学,河北省,39.072037,115.877866
容城县小里中学,河北省,39.010984,115.814556
马庄小学,河北省,39.04744,115.912212
郭村小学,河北省,39.023105,116.019248
容城职教中心,河北省,39.078402,115.893058
北京市朝阳区实验小学(雄安校区),河北省,39.065346,115.884519
容城县沟西小学,河北省,39.065044,115.873546
容城县容城镇上坡小学,河北省,39.053421,115.875347
河北徐水综合高中,河北省,39.040002,115.681003
巩固庄中学,河北省,39.041145,115.552039
师昌绪小学,河北省,39.005969,115.662842
河北省徐水区徐水小学,河北省,39.025465,115.659395
大午中学(小学部),河北省,39.084621,115.611045
徐水区安肃镇中学,河北省,39.023097,115.68084
徐水区第二中学,河北省,39.019887,115.658778
徐水大午中学,河北省,39.083721,115.614146
河北涞源第一中学,河北省,39.358909,114.703355
涞源县第二小学,河北省,39.371992,114.698197
涞源县实验小学,河北省,39.378317,114.710927
涞源县燕赵小学,河北省,39.382258,114.691011
涞源县第一小学(滨湖校区),河北省,39.353743,114.741195
涞源县第三中学,河北省,39.345588,114.712329
涞源县第一中学,河北省,39.355717,114.741623
涞源第二中学,河北省,39.367707,114.693972
涞源银坊中学,河北省,39.145308,114.792648
北城子中学,河北省,39.141835,114.566263
望都中学,河北省,38.694623,115.167504
望都第三中学,河北省,38.716955,115.182086
望都县北关小学,河北省,38.724315,115.159166
望都县第四中学,河北省,38.715836,115.15027
新城区小学,河北省,38.698241,115.166377
望都县寺庄小学,河北省,38.758502,115.139977
望都县东关小学,河北省,38.720294,115.165491
望都县第二中学,河北省,38.706499,115.148528
大十五计小学,河北省,38.748551,115.213561
安新中学,河北省,38.942419,115.950461
河北省安新县安新小学,河北省,38.929213,115.938895
安新县第二小学,河北省,38.942576,115.948732
关城小学,河北省,38.854011,115.905258
雄安育人中学,河北省,38.888416,115.871999
安新县实验中学(西校区),河北省,38.947785,115.914765
河北安新安州中学,河北省,38.874122,115.832253
安新实验中学(东校区),河北省,38.934865,115.951635
北河庄小学,河北省,38.917857,115.854324
寨里中学,河北省,38.941176,115.781509
河北易县中学,河北省,39.353954,115.509497
易县光明小学,河北省,39.334658,115.482985
易县第一小学,河北省,39.351512,115.514462
易县中海初级中学,河北省,39.31743,115.479773
宏岳中学,河北省,39.337458,115.498686
惠东中学,河北省,39.335659,115.496023
大龙华中心小学,河北省,39.328367,115.273423
易县第二小学,河北省,39.360068,115.500063
河北省易县实验初级中学,河北省,39.356525,115.491473
易县银河小学,河北省,39.340446,115.497262
曲阳永宁中学,河北省,38.617589,114.761449
曲阳五中,河北省,38.560853,114.818833
曲阳一中,河北省,38.629076,114.706935
永宁小学,河北省,38.622145,114.747018
曲阳恒阳高级中学,河北省,38.61085,114.677707
河北省曲阳县实验学校,河北省,38.624256,114.738685
喜峪中学,河北省,38.75223,114.573923
曲阳县邸村乡东邸村中学,河北省,38.521919,114.765005
曲阳县第二初级中学,河北省,38.633326,114.734457
曲阳县第四高级中学,河北省,38.794346,114.646973
蠡县中学,河北省,38.488679,115.599751
鲍墟乡一中,河北省,38.480919,115.725765
南庄中学,河北省,38.4224,115.657388
蠡县南庄镇南庄小学,河北省,38.426339,115.654529
蠡县第二中学,河北省,38.49068,115.580588
蠡县万安中学,河北省,38.634876,115.672426
蠡县魏家佐小学,河北省,38.555216,115.703977
刘铭庄小学,河北省,38.623909,115.665936
蠡县林堡乡中学,河北省,38.578392,115.539241
太恒庄小学,河北省,38.629843,115.793137
顺平县中学,河北省,38.856174,115.154076
顺平大悲中学,河北省,38.980674,114.936998
台鱼乡导务小学,河北省,38.973377,115.108122
逸夫小学,河北省,38.850477,115.136329
顺平县蒲上乡北吴村小学,河北省,38.90894,115.203418
高于铺一中,河北省,38.783963,115.210361
顺平县神南中学,河北省,39.003876,114.89137
亭西庄小学,河北省,38.814409,115.162714
腰山镇中学,河北省,38.89177,115.220042
顺平县实验中学,河北省,38.857114,115.151564
河北博野中学,河北省,38.460171,115.474664
博野县程委中学,河北省,38.365228,115.574933
同连中学,河北省,38.387153,115.513734
东杨村小学,河北省,38.34503,115.638849
南邑中学,河北省,38.510358,115.448818
博野县兴华小学,河北省,38.452585,115.466259
里村中学,河北省,38.544243,115.373184
博野二中,河北省,38.461195,115.432774
华润大学(雄安校区),河北省,38.977186,116.046719
河北省雄县雄州镇第一中学,河北省,38.978134,116.114725
雄县第三小学,河北省,39.010498,116.121348
河北省雄县中学,河北省,38.997814,116.106686
雄县昝岗私立中学,河北省,39.058835,116.209017
朱各庄乡中学,河北省,39.058529,116.061105
河北省雄县龙湾中学,河北省,38.966251,116.179455
张岗中学,河北省,39.015859,116.231479
八洋庄小学,河北省,39.131384,116.257728
雄县第二小学,河北省,38.993264,116.119292
河北大学,河北省,38.876199,115.52262
河北农业大学(西校区),河北省,38.833464,115.452319
保定学院,河北省,38.887037,115.585285
华北电力大学(保定二校区),河北省,38.894774,115.521303
华北电力大学(保定校区),河北省,38.883008,115.511979
河北软件职业技术学院(东校区),河北省,38.873954,115.550822
保定市第二十六中学,河北省,38.868298,115.462607
涿州市技师学院,河北省,39.509453,116.068931
河北大学(裕华路校区),河北省,38.8574,115.526116
涿州市技师学院,河北省,39.509453,116.068931
涿州实验中学,河北省,39.469781,115.975352
涿州市第二中学,河北省,39.425258,115.948696
涿州市双语学校,河北省,39.483408,116.030872
涿州双塔中学,河北省,39.509274,115.987496
涿州市第三中学,河北省,39.556647,116.057877
物探中心学校(第一分校),河北省,39.49724,116.01013
涿州市西丁小学,河北省,39.499592,115.976492
北关二环涿州一中,河北省,39.509984,115.992705
保定幼儿师范高等专科学校(涿州东校区),河北省,39.4989,116.008878
河北大学,河北省,38.876199,115.52262
河北农业大学(西校区),河北省,38.833464,115.452319
保定学院,河北省,38.887037,115.585285
华北电力大学(保定二校区),河北省,38.894774,115.521303
华北电力大学(保定校区),河北省,38.883008,115.511979
河北软件职业技术学院(东校区),河北省,38.873954,115.550822
保定市第二十六中学,河北省,38.868298,115.462607
涿州市技师学院,河北省,39.509453,116.068931
河北大学(裕华路校区),河北省,38.8574,115.526116
河北定州中学,河北省,38.536167,115.021333
新华中学,河北省,38.506916,115.021165
冀中职业学院,河北省,38.522351,115.008031
冀中职业学院,河北省,38.547544,115.018651
河北定州市第二中学,河北省,38.528187,114.9866
定州市实验小学,河北省,38.514017,115.015041
育龙双语学校,河北省,38.544272,115.022146
定州市实验中学,河北省,38.530402,114.998549
定州旧一中,河北省,38.521622,115.008985
瘟庙街小学,河北省,38.528279,115.008414
河北安国中学,河北省,38.427534,115.324918
安国实验中学,河北省,38.439081,115.322706
安国市兴华中学,河北省,38.411844,115.32138
河北祁州中学,河北省,38.413352,115.317513
张乡小学,河北省,38.342276,115.36914
安国药城教育集团药城小学,河北省,38.437758,115.335415
安国市育红小学,河北省,38.409775,115.323229
育新小学,河北省,38.419368,115.331325
安国市观音堂小学,河北省,38.434081,115.328876
新城紫泉中学,河北省,39.242595,115.992843
白沟第一中学,河北省,39.134258,116.026072
昌盛路实验小学,河北省,39.322539,115.908562
宣化科技职业学院(西区),河北省,40.627111,115.058595
张家口市宣化第一中学,河北省,40.618694,115.062294
河北工业职业技术学院(宣钢分院),河北省,40.643799,115.069084
宣化八中,河北省,40.613122,115.080678
张家口市宣化第二中学,河北省,40.623071,115.056833
宣化区建国街小学,河北省,40.613859,115.094897
宣化四中(东校区),河北省,40.613055,115.113979
米市街小学,河北省,40.616341,115.052807
宣化区第二实验中学,河北省,40.580273,115.031956
宣化第九中学,河北省,40.608911,115.092633
下花园区中学,河北省,40.506368,115.288632
北大金秋附属燕园高级中学,河北省,40.506691,115.287775
下花园区后堡小学,河北省,40.503951,115.287366
花园区上花园中心小学,河北省,40.504387,115.261518
下花园矿区子弟学校(小学部),河北省,40.482804,115.278496
张家口市下花园区戴家营小学,河北省,40.517186,115.295357
苏家坊小学,河北省,40.453233,115.247759
下花园区幼儿园,河北省,40.497892,115.281045
下花园矿区子弟学校中学部,河北省,40.48102,115.278098
张家口广播电视大学(下花园区分校),河北省,40.508021,115.297152
张家口市万全中学,河北省,40.770574,114.771838
张家口市第一中学(西校区),河北省,40.770493,114.773633
万全区第二初级中学,河北省,40.769146,114.719508
孔家庄镇第一中学,河北省,40.758682,114.735624
万全区第二小学,河北省,40.780736,114.740818
城关小学,河北省,40.86027,114.747678
万全区第三小学,河北省,40.778648,114.749691
於家梁远洋小学,河北省,40.754588,114.609041
万全区郭磊庄初级中学,河北省,40.72958,114.563115
万全区第一小学,河北省,40.758998,114.742482
崇礼区希望小学,河北省,40.97082,115.282457
崇礼二中,河北省,40.890605,114.972151
崇礼区高家营镇场地寄宿制小学,河北省,40.892476,115.131095
高家营小学,河北省,40.890359,114.973994
崇礼区高家营镇乌拉哈达完全小学,河北省,40.895535,114.961034
崇礼区第三中学,河北省,40.975963,115.284325
南地村中心小学,河北省,40.868739,115.039386
崇礼区狮子沟乡寄宿制小学,河北省,41.125485,115.405561
辛丈小学,河北省,40.832338,115.31299
崇礼区西湾子镇下两间房完全小学,河北省,40.938897,115.247212
张北一中,河北省,41.142469,114.74528
张家口市张北德智中学,河北省,41.155827,114.707827
张北成龙学校,河北省,41.154944,114.740463
张北县师范路小学,河北省,41.16251,114.732313
张北县第二中学,河北省,41.174926,114.713196
张北县第三中学,河北省,41.164006,114.738827
北辰路实验小学,河北省,41.174438,114.726377
张北四中,河北省,41.148399,114.721575
树儿湾小学,河北省,41.183789,114.721209
小二台镇中心小学,河北省,41.187775,114.870628
康保四中,河北省,41.856059,114.601273
河北省康保县第二中学,河北省,41.859664,114.633506
康保县第三中学,河北省,41.867852,114.609551
康保县城关小学,河北省,41.860509,114.618049
北关小学,河北省,41.863847,114.613838
康保县实验小学,河北省,41.852326,114.623128
康保县二号卜乡中心小学,河北省,41.646834,114.351461
丹清河小学,河北省,41.674225,114.689733
康保县第三中学,河北省,41.581299,114.40276
康保县屯垦镇中心小学,河北省,41.940943,114.777669
塞北管理区学校,河北省,41.875381,115.822114
沽源三中,河北省,41.676723,115.672363
沽源县第五小学,河北省,41.676743,115.685484
沽源县第一中学(新校区),河北省,41.66692,115.667582
沽源四中,河北省,41.669991,115.72442
长梁寄宿制学校,河北省,41.523514,115.88836
沽源县实验学校,河北省,41.66966,115.695948
沽源县第二小学,河北省,41.677314,115.701013
沽源县第三小学,河北省,41.662698,115.682526
沽源县大二号回族乡回族小学,河北省,41.751817,116.040287
尚义县第一中学,河北省,41.097697,113.997209
尚义县新兴街小学,河北省,41.077544,113.985591
尚义县秀水小学,河北省,41.102599,113.999019
明德小学,河北省,41.087785,113.978883
大青沟小学,河北省,41.338615,114.126104
大营盘乡寄宿小学,河北省,41.429687,114.095464
哈拉沟乡王二来小学,河北省,41.307551,113.981117
尚义县第三中学,河北省,41.338105,114.125944
尚义县甲石河小学,河北省,40.909294,114.352703
尚义职教中心,河北省,41.081978,113.974126
蔚县第一中学,河北省,39.843536,114.610401
蔚县西合营中学,河北省,39.955623,114.774243
蔚县城三中,河北省,39.840343,114.576742
蔚县吉家庄中学,河北省,40.020045,114.876055
蔚县第二实验小学,河北省,39.856177,114.609165
蔚县城第四中学,河北省,39.821021,114.59902
代王城中学,河北省,39.895034,114.691453
蔚县北水泉镇中学,河北省,40.139639,114.700698
前进路第三完全小学,河北省,39.842568,114.605819
蔚县第一完全小学,河北省,39.845983,114.584612
阳原县第一中学,河北省,40.123082,114.158722
阳原三中,河北省,40.110523,114.141321
阳原县第二实验小学,河北省,40.115773,114.158325
阳原县第三实验小学,河北省,40.112023,114.14857
锦程双语学校,河北省,40.114855,114.14164
阳原县第四中学,河北省,40.091249,114.144028
阳原县第二中学,河北省,40.126403,114.173498
东井集中心学校,河北省,40.057942,114.021608
赵朴初纪念希望小学,河北省,40.135177,114.14818
阳原县实验小学,河北省,40.120766,114.178397
柴沟堡一中,河北省,40.678715,114.40326
怀安城中学,河北省,40.470383,114.485114
第三屯小学,河北省,40.674167,114.595191
乔家房中心校,河北省,40.674784,114.76995
怀安县海副希望小学,河北省,40.663033,114.419364
怀安城镇实验小学,河北省,40.48124,114.490381
怀安县左卫镇第二小学,河北省,40.681187,114.728898
怀安县世恩中学,河北省,40.661923,114.417745
长胜小学,河北省,40.686995,114.401637
左卫镇刘家堡中心校,河北省,40.707608,114.757895
沙城实验中学,河北省,40.420197,115.542803
怀来职教中心,河北省,40.401953,115.541295
存瑞中学,河北省,40.493479,115.568161
沙城实验小学,河北省,40.416794,115.556578
怀来县沙城第四中学,河北省,40.399026,115.54685
怀来县南水泉中学,河北省,40.337313,115.799976
怀来县沙城第六小学,河北省,40.405798,115.54107
怀来县沙城第五小学,河北省,40.397715,115.520194
桑园中学,河北省,40.295056,115.548301
怀来华阳路小学,河北省,40.426965,115.535982
涿鹿中学,河北省,40.386998,115.191904
涿鹿县实验小学,河北省,40.395934,115.230256
涿鹿县张家堡镇寄宿制小学,河北省,40.447385,115.263158
大河南乡黄金坎中学,河北省,39.730973,115.159704
涿鹿县初级中学,河北省,40.396597,115.232854
矾山中学,河北省,40.223545,115.442052
涿鹿县东兴小学,河北省,40.38887,115.259967
涿鹿县大堡中学,河北省,40.114823,115.117907
小矾山寄宿制小学,河北省,40.285366,115.331668
张家堡小学,河北省,40.446779,115.263571
赤城新一中,河北省,40.8932,115.868865
赤城三中,河北省,40.783104,115.575052
龙关小学,河北省,40.793646,115.583894
赤城县白草镇白草小学,河北省,41.126931,116.100563
赤城第三小学,河北省,40.908983,115.842163
赤城县赤城镇玉辉小学,河北省,40.918573,115.839793
赤城第一小学,河北省,40.919829,115.834186
赤城县炮梁中心小学,河北省,40.868999,115.665541
龙关镇李家窑中心小学,河北省,40.771422,115.551237
独石口中学,河北省,41.319431,115.726147
河北北方学院(西校区),河北省,40.77713,114.885358
河北建筑工程学院(朝阳校区),河北省,40.761555,114.90381
张家口学院,河北省,40.849,114.875113
河北北方学院(东校区),河北省,40.77845,114.897895
宣化科技职业学院(西区),河北省,40.627111,115.058595
张家口四中,河北省,40.809478,114.885322
张家口市第一中学,河北省,40.770537,114.869532
张家口广播电视大学,河北省,40.830292,114.925092
张家口市宣化第一中学,河北省,40.618694,115.062294
张家口市第七中学,河北省,40.81529,114.914571
河北北方学院(西校区),河北省,40.77713,114.885358
河北建筑工程学院(朝阳校区),河北省,40.761555,114.90381
张家口学院,河北省,40.849,114.875113
河北北方学院(东校区),河北省,40.77845,114.897895
宣化科技职业学院(西区),河北省,40.627111,115.058595
张家口四中,河北省,40.809478,114.885322
张家口市第一中学,河北省,40.770537,114.869532
张家口广播电视大学,河北省,40.830292,114.925092
张家口市宣化第一中学,河北省,40.618694,115.062294
张家口市第七中学,河北省,40.81529,114.914571
河北北方学院(西校区),河北省,40.77713,114.885358
河北建筑工程学院(朝阳校区),河北省,40.761555,114.90381
张家口学院,河北省,40.849,114.875113
河北北方学院(东校区),河北省,40.77845,114.897895
宣化科技职业学院(西区),河北省,40.627111,115.058595
张家口四中,河北省,40.809478,114.885322
张家口市第一中学,河北省,40.770537,114.869532
张家口广播电视大学,河北省,40.830292,114.925092
张家口市宣化第一中学,河北省,40.618694,115.062294
张家口市第七中学,河北省,40.81529,114.914571
双滦区第五小学,河北省,40.954159,117.804724
双滦实验小学,河北省,40.976552,117.820132
承钢技工学校,河北省,40.963211,117.743515
双滦区第三小学,河北省,40.957793,117.790679
滦河民族小学,河北省,40.96398,117.750559
双滦区第四小学,河北省,40.975635,117.750121
双塔山镇中心小学,河北省,40.984763,117.831428
承德三中,河北省,40.980198,117.82608
双滦区第一小学,河北省,40.962009,117.742682
双滦区南大小学,河北省,40.896661,117.849971
承德市第七中学,河北省,40.557374,117.666443
鹰城一中,河北省,40.550417,117.663997
寿王坟镇中心校,河北省,40.586526,117.801683
营子矿区汪庄镇中心校,河北省,40.552271,117.733915
营子矿区逸夫实验小学,河北省,40.55141,117.661429
营子区滨河路小学,河北省,40.558232,117.673539
北马圈子镇金扇子村小学,河北省,40.528388,117.629512
涝洼滩村小学,河北省,40.544487,117.743979
跳沟村小学,河北省,40.569047,117.680164
北马圈子镇南马圈子小学,河北省,40.524476,117.614604
兴隆一中,河北省,40.429244,117.519576
河北省兴隆县第一中心小学,河北省,40.422148,117.513987
兴隆县六道河中学,河北省,40.403808,117.338072
兴隆县大杖子乡大杖子村小学,河北省,40.631031,118.114704
兴隆县蓝旗营乡初级中学,河北省,40.390181,118.024739
兴隆县职教中心,河北省,40.454612,117.513817
兴隆县平安堡中学,河北省,40.497885,117.61103
兴隆县第三小学,河北省,40.411599,117.489832
车河堡小学,河北省,40.610258,118.012014
兴隆县挂兰峪镇初级中学,河北省,40.287597,117.726212
滦平一中,河北省,40.970426,117.384995
滦平县三中,河北省,40.947629,117.354404
河北省滦平县第二小学,河北省,40.948043,117.351252
滦平县第二中学,河北省,40.923073,117.324536
滦平县长山峪镇三道梁小学,河北省,40.882743,117.537333
滦平县第四小学,河北省,40.939532,117.322007
滦平县巴克什营中心校,河北省,40.736056,117.205258
滦平县第六中学,河北省,40.720416,117.191776
滦平县第一小学,河北省,40.931938,117.330203
滦平县第八中学,河北省,41.055357,117.502437
存瑞中学,河北省,41.322352,117.739245
隆化县第二中学,河北省,41.318723,117.751141
隆化第一中学,河北省,41.345801,117.745652
隆化三中,河北省,41.306422,117.732862
唐三营小学,河北省,41.64641,117.795133
隆化一中,河北省,41.32974,117.73522
隆化县张三营中学,河北省,41.581965,117.75739
疙瘩营小学,河北省,41.436263,117.711447
隆化县唐三营镇大坝中学,河北省,41.685377,117.843728
隆化满族小学,河北省,41.329788,117.752901
平安堡中学,河北省,41.761232,116.167695
丰宁满族自治县实验中学,河北省,41.232783,116.630565
大滩中学,河北省,41.58512,116.025976
河北丰宁第三中学,河北省,41.21976,116.656346
丰宁第二中学,河北省,41.214192,116.659657
丰宁满族自治县丰宁第三小学,河北省,41.215376,116.660509
丰宁满族自治县第四小学,河北省,41.224935,116.63872
丰宁第一小学,河北省,41.20533,116.657254
凤山镇第二中学,河北省,41.224311,117.210506
窄岭中学,河北省,41.044154,116.954113
宽城满族自治县一中,河北省,40.599027,118.458018
宽城峪耳崖高中,河北省,40.501373,118.567309
宽城五中,河北省,40.600605,118.484017
宽城四中,河北省,40.618403,118.502975
宽城二中,河北省,40.613508,118.486411
东川中心校,河北省,40.508793,118.684308
宽城第三小学,河北省,40.622356,118.491262
宽城满族自治县第二小学,河北省,40.612519,118.484681
宽城三中,河北省,40.603038,118.458241
宽城满族自治县峪耳崖小学,河北省,40.496329,118.565998
卉原中学,河北省,41.974844,117.762658
围场一中,河北省,41.918594,117.786831
围场二中,河北省,41.940975,117.766474
围场满族蒙古族自治县第四小学,河北省,41.956702,117.778982
天卉中学,河北省,41.854567,117.810215
围场镇中学,河北省,41.921717,117.775947
